File,ID
C:/Users/phili/OneDrive/Dokumente/Studium/4. Semester/ASE/Projekt/Task 2.1/ASE_Project2024_SuperPanel_composite.h3d,2
Loadcase,ID,Step,ID
Subcase 1 (LC1),1,Static Analysis,0
Subcase 2 (LC2),2,Static Analysis,0
Subcase 3 (LC3),3,Static Analysis,0
Composite Stresses:Shear XY Stress
System=,Averaging=none
method=Results Query

Elements,FileID,Loadcase,Step,Layer,Composite Stresses:Shear XY Stress,
6,2,3,0,Ply  2,-2.27310967
7,2,3,0,Ply  2,-0.64872330
8,2,3,0,Ply  2,-1.72267509
9,2,3,0,Ply  2,-5.02950907
10,2,3,0,Ply  2,-3.75914836
11,2,3,0,Ply  2,-1.77163851
12,2,3,0,Ply  2,-2.10179901
13,2,3,0,Ply  2,-1.51287770
14,2,3,0,Ply  2,-1.77194822
15,2,3,0,Ply  2,-4.31498528
16,2,3,0,Ply  2,-4.31499672
17,2,3,0,Ply  2,-1.77195060
18,2,3,0,Ply  2,-1.51286280
19,2,3,0,Ply  2,-2.10181761
20,2,3,0,Ply  2,-1.77164745
21,2,3,0,Ply  2,-3.75914764
22,2,3,0,Ply  2,-5.02951908
23,2,3,0,Ply  2,-1.72268176
24,2,3,0,Ply  2,-0.64872044
25,2,3,0,Ply  2,-2.27311921
26,2,3,0,Ply  2,-1.67692685
27,2,3,0,Ply  2,-3.54873180
28,2,3,0,Ply  2,-6.33731556
29,2,3,0,Ply  2,-1.73093629
30,2,3,0,Ply  2,0.70203984
1,2,3,0,Ply  3,18.80300903
2,2,3,0,Ply  3,16.50643730
3,2,3,0,Ply  3,19.15813446
4,2,3,0,Ply  3,17.33285332
5,2,3,0,Ply  3,17.09034920
6,2,3,0,Ply  3,17.09684944
7,2,3,0,Ply  3,17.20848656
8,2,3,0,Ply  3,16.93658638
9,2,3,0,Ply  3,17.80672455
10,2,3,0,Ply  3,17.72580147
11,2,3,0,Ply  3,16.96213341
12,2,3,0,Ply  3,17.17637062
13,2,3,0,Ply  3,17.19387054
14,2,3,0,Ply  3,16.94816017
15,2,3,0,Ply  3,17.76025772
16,2,3,0,Ply  3,17.76026154
17,2,3,0,Ply  3,16.94815826
18,2,3,0,Ply  3,17.19386482
19,2,3,0,Ply  3,17.17636681
20,2,3,0,Ply  3,16.96212578
21,2,3,0,Ply  3,17.72579384
22,2,3,0,Ply  3,17.80672264
23,2,3,0,Ply  3,16.93657875
24,2,3,0,Ply  3,17.20848274
25,2,3,0,Ply  3,17.09684944
26,2,3,0,Ply  3,17.09034538
27,2,3,0,Ply  3,17.33284569
28,2,3,0,Ply  3,19.15814209
29,2,3,0,Ply  3,16.50643349
30,2,3,0,Ply  3,18.80299759
1,2,3,0,Ply  4,-17.79723167
2,2,3,0,Ply  4,-16.17909241
3,2,3,0,Ply  4,-17.94134521
4,2,3,0,Ply  4,-16.84006310
5,2,3,0,Ply  4,-17.09509659
6,2,3,0,Ply  4,-16.64985275
7,2,3,0,Ply  4,-16.67585754
8,2,3,0,Ply  4,-16.99492073
9,2,3,0,Ply  4,-17.05644035
10,2,3,0,Ply  4,-17.02408600
11,2,3,0,Ply  4,-17.01656532
12,2,3,0,Ply  4,-16.67619896
13,2,3,0,Ply  4,-16.68242645
14,2,3,0,Ply  4,-17.00441742
15,2,3,0,Ply  4,-17.04277611
16,2,3,0,Ply  4,-17.04277802
17,2,3,0,Ply  4,-17.00441551
18,2,3,0,Ply  4,-16.68242264
19,2,3,0,Ply  4,-16.67619514
20,2,3,0,Ply  4,-17.01655769
21,2,3,0,Ply  4,-17.02407837
22,2,3,0,Ply  4,-17.05643845
23,2,3,0,Ply  4,-16.99491501
24,2,3,0,Ply  4,-16.67585182
25,2,3,0,Ply  4,-16.64985275
26,2,3,0,Ply  4,-17.09509087
27,2,3,0,Ply  4,-16.84005737
28,2,3,0,Ply  4,-17.94135284
29,2,3,0,Ply  4,-16.17909050
30,2,3,0,Ply  4,-17.79722023
1,2,3,0,Ply  5,-16.79145241
2,2,3,0,Ply  5,-15.85174942
3,2,3,0,Ply  5,-16.72455597
4,2,3,0,Ply  5,-16.34727478
5,2,3,0,Ply  5,-17.09984207
6,2,3,0,Ply  5,-16.20285416
7,2,3,0,Ply  5,-16.14322662
8,2,3,0,Ply  5,-17.05325699
9,2,3,0,Ply  5,-16.30615807
10,2,3,0,Ply  5,-16.32236862
11,2,3,0,Ply  5,-17.07099724
12,2,3,0,Ply  5,-16.17602921
13,2,3,0,Ply  5,-16.17098427
14,2,3,0,Ply  5,-17.06067467
15,2,3,0,Ply  5,-16.32529259
16,2,3,0,Ply  5,-16.32529449
17,2,3,0,Ply  5,-17.06067085
18,2,3,0,Ply  5,-16.17098045
19,2,3,0,Ply  5,-16.17602539
20,2,3,0,Ply  5,-17.07098961
21,2,3,0,Ply  5,-16.32236290
22,2,3,0,Ply  5,-16.30615616
23,2,3,0,Ply  5,-17.05325127
24,2,3,0,Ply  5,-16.14322281
25,2,3,0,Ply  5,-16.20285606
